120.198.233.71 - - [22/Dec/2014:00:01:22 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.045"
113.108.11.50 - - [22/Dec/2014:21:40:52 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/533.1 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "119.120.39.61""0.000"
113.108.11.50 - - [22/Dec/2014:21:40:52 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/533.1 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "119.120.39.61""0.000"
183.232.118.16 - - [22/Dec/2014:21:40:52 +0800] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4" "-""0.476"
60.55.10.248 - - [22/Dec/2014:21:40:59 +0800] "GET /download/index.php?source=ios HTTP/1.1" 302 57 "http://www.17chang.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "-""0.001"
119.120.39.61 - - [22/Dec/2014:21:41:14 +0800] "GET /download/ HTTP/1.1" 200 1701 "-" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.001"
119.120.39.61 - - [22/Dec/2014:21:41:14 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:41:15 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:41:15 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:41:15 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:41:15 +0800] "GET /download/android.png HTTP/1.1" 200 8014 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:41:17 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""2.553"
14.29.90.114 - - [22/Dec/2014:21:41:39 +0800] "GET /download/ HTTP/1.1" 200 1704 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.001"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
14.29.90.114 - - [22/Dec/2014:21:41:40 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "-""0.000"
113.108.11.50 - - [22/Dec/2014:21:41:51 +0800] "GET /download/index.php?source=android HTTP/1.1" 302 61 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "119.120.39.61""0.078"
119.120.39.61 - - [22/Dec/2014:21:41:53 +0800] "GET /app/yiqichang.apk HTTP/1.1" 200 17026 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.579"
157.55.39.204 - - [22/Dec/2014:21:41:53 +0800] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/index.php?from=onlinechanggui HTTP/1.1" 200 1727 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.001"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:06 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:43:10 +0800] "GET /download/index.php?from=onlinechanggui&source=ios HTTP/1.1" 302 57 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.001"
119.134.251.119 - - [22/Dec/2014:21:43:55 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
119.134.251.119 - - [22/Dec/2014:21:43:56 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.316"
66.249.65.2 - - [22/Dec/2014:21:43:57 +0800] "GET /mobile/detail.php?sid=%7B%7Bx.sid%7D%7D HTTP/1.1" 200 5071 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.174"
119.120.39.61 - - [22/Dec/2014:21:44:33 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 3251228 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""157.751"
119.120.39.61 - - [22/Dec/2014:21:46:00 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 3657313 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""245.270"
119.120.39.61 - - [22/Dec/2014:21:46:01 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 29859 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.667"
119.120.39.61 - - [22/Dec/2014:21:46:02 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 162428 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""63.076"
119.120.39.61 - - [22/Dec/2014:21:46:02 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 3010749 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""244.395"
60.55.10.248 - - [22/Dec/2014:21:46:18 +0800] "GET /download/index.php?from=onlinechanggui HTTP/1.1" 200 1727 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.001"
119.120.39.61 - - [22/Dec/2014:21:46:20 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 363405 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""14.122"
119.120.39.61 - - [22/Dec/2014:21:46:20 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 120503 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
60.55.10.248 - - [22/Dec/2014:21:46:21 +0800] "GET /download/index.php?from=onlinechanggui&source=ios HTTP/1.1" 302 57 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D167 MicroMessenger/6.0 NetType/WIFI" "-""0.001"
180.153.201.212 - - [22/Dec/2014:21:46:22 +0800] "GET /download/index.php?from=onlinechanggui&source=ios HTTP/1.1" 403 162 "-" "Mozilla/4.0" "-""0.001"
119.120.39.61 - - [22/Dec/2014:21:46:22 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 154607 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:46:23 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 562365 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""18.747"
119.120.39.61 - - [22/Dec/2014:21:46:26 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 352510 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""27.476"
119.120.39.61 - - [22/Dec/2014:21:46:30 +0800] "GET /app/yiqichang.apk HTTP/1.1" 206 70968 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MI 4W Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/537.36" "-""6.105"
183.61.34.39 - - [22/Dec/2014:21:48:06 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "-" "Mozilla/5.0 (Linux; U; Android 4.2.2; zh-cn; H30-T10 Build/HuaweiH30-T10) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.5 Mobile Safari/533.1 V1_AND_SQ_5.3.1_196_YYB_D PA QQ/5.3.1.2335 NetType/WIFI" "116.29.136.252""0.000"
183.61.32.60 - - [22/Dec/2014:21:48:06 +0800] "GET / HTTP/1.1" 302 14255 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4" "-""0.084"
183.232.118.16 - - [22/Dec/2014:21:48:12 +0800] "GET / HTTP/1.1" 302 14255 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4" "-""1.863"
111.172.96.74 - - [22/Dec/2014:21:48:48 +0800] "GET /faxian/detail.html?faid=109 HTTP/1.1" 304 0 "-" "yiqichang ios" "-""0.000"
111.172.96.74 - - [22/Dec/2014:21:48:48 +0800] "GET /faxian/css/detail.main.css HTTP/1.1" 304 0 "http://yiqiding.com/faxian/detail.html?faid=109" "yiqichang ios" "-""0.000"
111.172.96.74 - - [22/Dec/2014:21:48:48 +0800] "GET /app.php?id=109 HTTP/1.1" 200 1598 "http://yiqiding.com/faxian/detail.html?faid=109" "yiqichang ios" "-""0.006"
111.172.96.74 - - [22/Dec/2014:21:48:48 +0800] "GET /faxian/img/sprites-1.2@2x.png HTTP/1.1" 404 136 "http://yiqiding.com/faxian/detail.html?faid=109" "yiqichang ios" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:22 +0800] "GET / HTTP/1.1" 200 1347 "http://www.baidu.com/s?word=%E4%B8%80%E8%B5%B7%E5%94%B1&tn=sitehao123&ie=utf-8" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.001"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 36244 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.015"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /js/game.js HTTP/1.1" 200 917 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:23 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:26 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.000"
101.4.32.82 - - [22/Dec/2014:21:49:31 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""8.483"
101.4.32.82 - - [22/Dec/2014:21:49:49 +0800] "GET /index.php HTTP/1.1" 200 1347 "http://www.17chang.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.002"
101.4.32.82 - - [22/Dec/2014:21:49:54 +0800] "GET /about.php HTTP/1.1" 200 2619 "http://www.17chang.com/index.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" "-""0.001"
42.157.11.133 - - [22/Dec/2014:21:49:58 +0800] "GET /images/email_logo.png HTTP/1.1" 200 7423 "-" "Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B511" "-""0.000"
119.147.146.189 - - [22/Dec/2014:21:50:10 +0800] "GET /index.php HTTP/1.1" 200 5114 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0);" "-""0.002"
119.147.146.189 - - [22/Dec/2014:21:50:11 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 95786 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0);" "-""0.413"
119.147.146.189 - - [22/Dec/2014:21:50:11 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 12927 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0);" "-""0.000"
66.249.65.78 - - [22/Dec/2014:21:52:19 +0800] "GET /mobile/js/jquery-2.1.1.min.js HTTP/1.1" 200 33184 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""1.048"
66.249.65.80 - - [22/Dec/2014:21:52:21 +0800] "GET /mobile/js/detail.js HTTP/1.1" 200 304 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.000"
66.249.65.2 - - [22/Dec/2014:21:52:22 +0800] "GET /mobile/js/jquery.bpopup.min.js HTTP/1.1" 200 2123 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.000"
66.249.65.2 - - [22/Dec/2014:21:52:24 +0800] "GET /mobile/api.php?action=suanjia&first=1&start=201412051630&sid=%7B%7Bx.sid%7D%7D&h=1 HTTP/1.1" 200 31 "http://www.17chang.com/mobile/detail.php?sid=%7B%7Bx.sid%7D%7D" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.179"
119.120.39.61 - - [22/Dec/2014:21:52:57 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/533.1 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
219.133.40.13 - - [22/Dec/2014:21:53:18 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/533.1 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "119.120.39.61""0.084"
219.133.40.13 - - [22/Dec/2014:21:53:19 +0800] "GET /download/ HTTP/1.1" 200 1701 "-" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/533.1 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "119.120.39.61""0.086"
119.120.39.61 - - [22/Dec/2014:21:53:37 +0800] "GET /download/ HTTP/1.1" 200 1701 "-" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.001"
119.120.39.61 - - [22/Dec/2014:21:53:37 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:53:38 +0800] "GET /download/android.png HTTP/1.1" 200 8014 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:53:38 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:53:38 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:53:38 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.000"
119.120.39.61 - - [22/Dec/2014:21:53:39 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""1.659"
219.133.40.13 - - [22/Dec/2014:21:53:43 +0800] "GET /download/index.php?source=android HTTP/1.1" 302 61 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "119.120.39.61""0.124"
119.120.39.61 - - [22/Dec/2014:21:53:44 +0800] "GET /app/yiqichang.apk HTTP/1.1" 200 53026 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; X817 Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 Mobile Safari/537.36" "-""0.277"
